[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 21  22           ascii   !Require Windows\r\n$PE
1     0x00000158 0x00000158 5   6            ascii   .text
2     0x0000017f 0x0000017f 7   8            ascii   `.rdata
3     0x000001a7 0x000001a7 6   7            ascii   @.data
4     0x000001d0 0x000001d0 5   6            ascii   .rsrc
30194 0x00196e4c 0x0059de4c 6   7            ascii    :)Dgw
30195 0x00196f0c 0x0059df0c 4   6            utf8    >#ږ[ blocks=Basic Latin,Arabic
30196 0x00196f26 0x0059df26 4   5            ascii   $l!:
30197 0x00196f82 0x0059df82 4   5            ascii   _Is5
30198 0x00196f93 0x0059df93 6   7            ascii   8b$HQd
30199 0x00196f9b 0x0059df9b 5   6            ascii   [}%H?
30200 0x00196fbd 0x0059dfbd 5   7            utf8    ܆=V|8 blocks=Syriac,Basic Latin
30201 0x00197013 0x0059e013 6   7            ascii   NT!WcO
30202 0x0019701a 0x0059e01a 4   5            ascii    \n6\n
30203 0x00197028 0x0059e028 4   5            ascii   Gj\tp
30204 0x00197044 0x0059e044 4   5            ascii   q\fP&
30205 0x00197079 0x0059e079 4   5            ascii   *c4J
30206 0x001970fc 0x0059e0fc 4   6            utf8    2$sϘ blocks=Basic Latin,Greek and Coptic
30207 0x0019716c 0x0059e16c 4   5            ascii   \rXmB
30208 0x0019719b 0x0059e19b 4   5            ascii   \e\v[)
30209 0x001971bd 0x0059e1bd 4   6            utf8    +<ߧ- blocks=Basic Latin,NKo
30210 0x00197207 0x0059e207 5   8            utf8    ᧕Zf%c blocks=New Tai Lue,Basic Latin
30211 0x0019723d 0x0059e23d 4   5            ascii   "]yZ
30212 0x00197256 0x0059e256 5   6            ascii   s\ehBB
30213 0x0019726f 0x0059e26f 6   7            ascii   9{R-eG
30214 0x00197289 0x0059e289 4   5            ascii   ?\ry4
30215 0x00197301 0x0059e301 4   5            ascii   NQ,C
30216 0x00197354 0x0059e354 5   6            ascii   \e$rLz
30217 0x00197391 0x0059e391 4   5            ascii    \txK
30218 0x001973b2 0x0059e3b2 4   5            ascii   ewoV
30219 0x001973d1 0x0059e3d1 4   5            ascii   W-\ef
30220 0x001973d6 0x0059e3d6 4   6            utf8    uSqҷ blocks=Basic Latin,Cyrillic
30221 0x00197407 0x0059e407 4   5            ascii   54UK
30222 0x00197414 0x0059e414 5   6            ascii   r8Mta
30223 0x0019744e 0x0059e44e 5   7            utf8    ȣ][#H blocks=Latin Extended-B,Basic Latin
30224 0x0019745b 0x0059e45b 5   6            ascii   G+ZZK
30225 0x001974ab 0x0059e4ab 5   8            utf8    53Ȝı@ blocks=Basic Latin,Latin Extended-B,Latin Extended-A
30226 0x00197544 0x0059e544 4   5            ascii   >Te^
30227 0x00197555 0x0059e555 6   8            utf8    ʼ_&N?\e blocks=Spacing Modifier Letters,Basic Latin
30228 0x00197567 0x0059e567 9   12           utf8    vɮ:t\fՋ~M\n blocks=Basic Latin,IPA Extensions,Armenian
30229 0x001975c7 0x0059e5c7 8   10           utf8    d5[s\v3;a
30230 0x001975ec 0x0059e5ec 5   7            utf8    _"/Bp
30231 0x0019764e 0x0059e64e 4   5            ascii   r[Z*
30232 0x0019768b 0x0059e68b 7   9            utf8    ;Q<%>Ē7 blocks=Basic Latin,Latin Extended-A
30233 0x001976a0 0x0059e6a0 5   6            ascii   V\rh)m
30234 0x001976a7 0x0059e6a7 4   5            ascii   6`\b
30235 0x001976fd 0x0059e6fd 4   6            utf8    iφ\tN blocks=Basic Latin,Greek and Coptic
30236 0x00197715 0x0059e715 4   5            ascii   PU`\v
30237 0x00197728 0x0059e728 5   6            ascii   XXVZi
30238 0x0019776a 0x0059e76a 6   7            ascii   a5W4uc
30239 0x0019777c 0x0059e77c 4   5            ascii   w(](
30240 0x0019782a 0x0059e82a 4   5            ascii   (zSm
30241 0x001978bc 0x0059e8bc 4   6            utf8    [!tR
30242 0x00197935 0x0059e935 6   8            utf8    ><p=Λ$ blocks=Basic Latin,Greek and Coptic
30243 0x00197959 0x0059e959 4   5            ascii   OQ/+
30244 0x001979a0 0x0059e9a0 4   5            ascii   (8Y]
30245 0x001979e2 0x0059e9e2 5   6            ascii   D8eN|
30246 0x00197a4b 0x0059ea4b 4   5            ascii   m,Ap
30247 0x00197a50 0x0059ea50 6   8            utf8    #">ا_P blocks=Basic Latin,Arabic
30248 0x00197ac6 0x0059eac6 4   5            ascii   \f2\^
30249 0x00197adc 0x0059eadc 4   5            ascii   @G[e
30250 0x00197af2 0x0059eaf2 4   5            ascii   5Op@
30251 0x00197b52 0x0059eb52 4   5            ascii   gLDR
30252 0x00197b72 0x0059eb72 4   6            utf8    ͓;c0 blocks=Combining Diacritical Marks,Basic Latin
30253 0x00197c06 0x0059ec06 4   5            ascii   vs\G
30254 0x00197c27 0x0059ec27 4   5            ascii   Ui7*
30255 0x00197c31 0x0059ec31 5   6            ascii   {P{xC
30256 0x00197c50 0x0059ec50 4   5            ascii   Z\nRh
30257 0x00197c61 0x0059ec61 4   5            ascii   ~X{v
30258 0x00197c9d 0x0059ec9d 5   6            ascii   NkdHA
30259 0x00197cae 0x0059ecae 5   7            utf8    ,\v̟\nI blocks=Basic Latin,Combining Diacritical Marks
30260 0x00197cba 0x0059ecba 4   5            ascii   Ab,\n
30261 0x00197d1f 0x0059ed1f 5   7            utf8    \enxkЮ blocks=Basic Latin,Cyrillic
30262 0x00197d34 0x0059ed34 5   6            ascii   rzv0=
30263 0x00197d7c 0x0059ed7c 4   5            ascii   l[?\v
30264 0x00197d9d 0x0059ed9d 5   6            ascii   \v\vO@=
30265 0x00197da4 0x0059eda4 5   8            utf8    VZ뤓\a; blocks=Basic Latin,Hangul Syllables
30266 0x00197db4 0x0059edb4 5   7            utf8    XgR!ը blocks=Basic Latin,Armenian
30267 0x00197de6 0x0059ede6 4   6            utf8    \f-ʊ< blocks=Basic Latin,IPA Extensions
30268 0x00197e1c 0x0059ee1c 6   7            ascii   %%@D\t\a
30269 0x00197e57 0x0059ee57 8   10           utf8    9 \th<EF͒ blocks=Basic Latin,Combining Diacritical Marks
30270 0x00197e7e 0x0059ee7e 4   6            utf8    xҩfE blocks=Basic Latin,Cyrillic
30271 0x00197edd 0x0059eedd 6   7            ascii   `8QJ1G
30272 0x00197eff 0x0059eeff 4   5            ascii   5R4\b
30273 0x00197f10 0x0059ef10 5   6            ascii   !5|Z(
30274 0x00197f3e 0x0059ef3e 4   5            ascii   +M5\n
30275 0x00197f50 0x0059ef50 5   6            ascii   m<Rw.
30276 0x00197f57 0x0059ef57 4   5            ascii   e\bYP
30277 0x00197f92 0x0059ef92 4   6            utf8    Y\eд* blocks=Basic Latin,Cyrillic
30278 0x00197fc7 0x0059efc7 4   5            ascii   r(\aF
30279 0x00197fea 0x0059efea 4   7            utf8    I&輈m blocks=Basic Latin,CJK Unified Ideographs
30280 0x00198004 0x0059f004 4   5            ascii   \xN'
30281 0x00198079 0x0059f079 5   6            ascii   ~\el}m
30282 0x001980ab 0x0059f0ab 5   6            ascii   \bJCB]
30283 0x001980fd 0x0059f0fd 4   5            ascii   70To
30284 0x00198102 0x0059f102 5   7            utf8    |wc#\n
30285 0x0019810f 0x0059f10f 4   5            ascii   [)Ry
30286 0x00198131 0x0059f131 4   5            ascii   m2iK
30287 0x0019813b 0x0059f13b 7   10           utf8    İDɯR83a blocks=Latin Extended-A,Basic Latin,IPA Extensions
30288 0x001981e7 0x0059f1e7 5   6            ascii   J8CSW
30289 0x00198209 0x0059f209 5   6            ascii   f|\v1c
30290 0x0019821c 0x0059f21c 5   6            ascii   3gMzv
30291 0x00198228 0x0059f228 7   9            utf8    \vR3²~/H blocks=Basic Latin,Latin-1 Supplement
30292 0x0019825c 0x0059f25c 4   5            ascii   T\v2X
30293 0x0019829f 0x0059f29f 4   5            ascii   /V1K
30294 0x001982de 0x0059f2de 8   9            ascii   O HR\buVS
30295 0x0019831e 0x0059f31e 5   7            utf8    8dۢht blocks=Basic Latin,Arabic
30296 0x00198365 0x0059f365 5   6            ascii   -[8k!
30297 0x00198378 0x0059f378 5   6            ascii   ufi\fR
30298 0x0019838a 0x0059f38a 4   5            ascii   qJu\t
30299 0x001983b6 0x0059f3b6 4   6            utf8    Jн:L blocks=Basic Latin,Cyrillic
30300 0x001983f2 0x0059f3f2 5   7            utf8    /}/+Љ blocks=Basic Latin,Cyrillic
30301 0x00198535 0x0059f535 5   6            ascii   \rTS&c
30302 0x0019854b 0x0059f54b 4   5            ascii   Ewwh
30303 0x001985f3 0x0059f5f3 4   5            ascii   (k$(
30304 0x0019867b 0x0059f67b 4   5            ascii   @t%P
30305 0x001986bb 0x0059f6bb 4   5            ascii   [#1\
30306 0x001986d3 0x0059f6d3 4   5            ascii   ^=UN
30307 0x001986d9 0x0059f6d9 6   7            ascii   o;\ai/z
30308 0x001986e0 0x0059f6e0 5   6            ascii   g F3/
30309 0x00198736 0x0059f736 4   7            utf8    ۍ@ܱh blocks=Arabic,Basic Latin,Syriac
30310 0x00198750 0x0059f750 4   5            ascii   Pubg
30311 0x00198789 0x0059f789 4   5            ascii   ft '
30312 0x00198796 0x0059f796 7   9            utf8    Uzkgˠ>* blocks=Basic Latin,Spacing Modifier Letters
30313 0x00198833 0x0059f833 4   5            ascii   \naTL
30314 0x0019887a 0x0059f87a 5   6            ascii   sL 3a
30315 0x0019889e 0x0059f89e 8   11           utf8    LgFQ#a详O blocks=Basic Latin,CJK Unified Ideographs
30316 0x001988e6 0x0059f8e6 4   5            ascii   \e*9l
30317 0x001988eb 0x0059f8eb 6   7            ascii   WK7qU~
30318 0x001988f5 0x0059f8f5 5   6            ascii   9+\6\b
30319 0x00198906 0x0059f906 5   6            ascii   n;b=p
30320 0x00198910 0x0059f910 4   5            ascii   i_$7
30321 0x0019896a 0x0059f96a 4   6            utf8    «YnU blocks=Latin-1 Supplement,Basic Latin
30322 0x001989e8 0x0059f9e8 5   6            ascii   \vkba(
30323 0x00198a20 0x0059fa20 5   7            utf8    00Ͽ'd blocks=Basic Latin,Greek and Coptic
30324 0x00198a2e 0x0059fa2e 4   5            ascii   6{BV
30325 0x00198a46 0x0059fa46 4   7            utf8    S̿nִ blocks=Basic Latin,Combining Diacritical Marks,Hebrew
30326 0x00198a7b 0x0059fa7b 4   5            ascii   F^}%
30327 0x00198a80 0x0059fa80 5   6            ascii   r*B0T
30328 0x00198b20 0x0059fb20 8   9            ascii    K[2_ZO\v
30329 0x00198b3c 0x0059fb3c 5   6            ascii   B/Lw*
30330 0x00198b6d 0x0059fb6d 6   7            ascii   aC^+@/
30331 0x00198ba0 0x0059fba0 4   5            ascii   1y"I
30332 0x00198ba5 0x0059fba5 4   5            ascii   f8iX
30333 0x00198bfc 0x0059fbfc 4   6            utf8    "~XȻ blocks=Basic Latin,Latin Extended-B
30334 0x00198c16 0x0059fc16 4   5            ascii   o$\b\v
30335 0x00198c5f 0x0059fc5f 5   6            ascii   \rH2d/
30336 0x00198c65 0x0059fc65 4   5            ascii   F?c\v
30337 0x00198cb4 0x0059fcb4 5   6            ascii   DvXYa
30338 0x00198cf4 0x0059fcf4 4   5            ascii   b(P2
30339 0x00198d17 0x0059fd17 4   5            ascii   >#XO
30340 0x00198d1d 0x0059fd1d 4   5            ascii   +bR[
30341 0x00198d2b 0x0059fd2b 4   6            utf8    ƦVAZ blocks=Latin Extended-B,Basic Latin
30342 0x00198d40 0x0059fd40 4   5            ascii   a'j,
30343 0x00198d63 0x0059fd63 5   6            ascii   j7h20
30344 0x00198d73 0x0059fd73 4   6            utf8    hӞ4D blocks=Basic Latin,Cyrillic
30345 0x00198d9e 0x0059fd9e 4   5            ascii   #&#}
30346 0x00198dec 0x0059fdec 6   7            ascii   _5n?We
30347 0x00198e42 0x0059fe42 4   6            utf8    TqZǴ blocks=Basic Latin,Latin Extended-B
30348 0x00198eab 0x0059feab 4   5            ascii   \eWgb
30349 0x00198eba 0x0059feba 4   7            utf8    Tݸ:ȷ blocks=Basic Latin,Arabic Supplement,Latin Extended-B
30350 0x00198ee3 0x0059fee3 4   6            utf8    Lt;٭ blocks=Basic Latin,Arabic
30351 0x00198f14 0x0059ff14 5   7            utf8    ˬ\ep\b\b blocks=Spacing Modifier Letters,Basic Latin
30352 0x00198f21 0x0059ff21 8   9            ascii   j`;RL0\eL
30353 0x00198f88 0x0059ff88 4   5            ascii   Gk/K
30354 0x00198fa9 0x0059ffa9 5   6            ascii   j\b+)D
30355 0x00198ffd 0x0059fffd 4   5            ascii   $^)c
30356 0x00199066 0x005a0066 6   7            ascii   _]y6*%
30357 0x00199084 0x005a0084 4   5            ascii   \r)e|
30358 0x001990ed 0x005a00ed 4   5            ascii   b\ehe
30359 0x00199118 0x005a0118 5   6            ascii   aPO-s
30360 0x00199155 0x005a0155 7   8            ascii   GKU\eTrO
30361 0x0019917a 0x005a017a 4   5            ascii   *lVI
30362 0x00199181 0x005a0181 7   8            ascii   3G.w|.'
30363 0x00199194 0x005a0194 5   10           utf8    샋YXЗ۷ blocks=Hangul Syllables,Basic Latin,Cyrillic,Arabic
30364 0x001991e7 0x005a01e7 6   8            utf8    WD5mՄ( blocks=Basic Latin,Armenian
30365 0x001991f0 0x005a01f0 5   6            ascii   5Xh@E
30366 0x0019920e 0x005a020e 4   6            utf8    I3ܜe blocks=Basic Latin,Syriac
30367 0x0019927e 0x005a027e 6   8            utf8    ȯL(\v<* blocks=Latin Extended-B,Basic Latin
30368 0x00199286 0x005a0286 4   5            ascii   1 e3
30369 0x001992a3 0x005a02a3 4   5            ascii   {Y\t$
30370 0x001992c3 0x005a02c3 4   5            ascii   JnW@
30371 0x001992d1 0x005a02d1 7   8            ascii   XKkJIw]
30372 0x001992e0 0x005a02e0 4   5            ascii   p@?L
30373 0x001992f2 0x005a02f2 5   6            ascii   Wi_<}
30374 0x00199321 0x005a0321 5   6            ascii   dBm|-
30375 0x00199348 0x005a0348 5   7            utf8     ǲv^| blocks=Basic Latin,Latin Extended-B
30376 0x00199359 0x005a0359 5   6            ascii   Mt(w5
30377 0x001993a5 0x005a03a5 4   5            ascii   =\t=S
30378 0x00199406 0x005a0406 5   7            utf8    @1ч<: blocks=Basic Latin,Cyrillic
30379 0x00199467 0x005a0467 5   6            ascii   A4<\f?
30380 0x001994a3 0x005a04a3 5   6            ascii   RQL-;
30381 0x001994ae 0x005a04ae 4   5            ascii   s(CR
30382 0x001994ba 0x005a04ba 4   6            utf8    Lwҁk blocks=Basic Latin,Cyrillic
30383 0x0019951a 0x005a051a 4   5            ascii   J81[
30384 0x00199533 0x005a0533 4   5            ascii   uI\bL
30385 0x00199550 0x005a0550 7   8            ascii   bh\\b0i[
30386 0x00199568 0x005a0568 4   5            ascii   T/B\b
30387 0x00199590 0x005a0590 7   8            ascii   YVB#l-r
30388 0x0019962b 0x005a062b 5   8            utf8    JY¨rD blocks=Basic Latin,Latin-1 Supplement
30389 0x00199635 0x005a0635 5   6            ascii   gU<'K
30390 0x00199651 0x005a0651 4   6            utf8    U +.
30391 0x00199675 0x005a0675 4   5            ascii   Dcy!
30392 0x001996a2 0x005a06a2 4   6            utf8    T4+_
30393 0x001996b9 0x005a06b9 4   5            ascii   2@<c
30394 0x001996d0 0x005a06d0 4   5            ascii   m7SG
30395 0x001996e0 0x005a06e0 5   6            ascii   2(vc)
30396 0x0019973a 0x005a073a 4   5            ascii   NRCp
30397 0x00199749 0x005a0749 6   7            ascii   _2&gUU
30398 0x0019976d 0x005a076d 6   7            ascii   \?"^;;
30399 0x001997a5 0x005a07a5 4   5            ascii   T!zO
30400 0x00199800 0x005a0800 4   7            utf8    ;a=㡸 blocks=Basic Latin,CJK Unified Ideographs Extension A
30401 0x0019982e 0x005a082e 5   6            ascii   s.s>6
30402 0x00199850 0x005a0850 6   8            utf8    fW9˜ J blocks=Basic Latin,Spacing Modifier Letters
30403 0x0019988f 0x005a088f 4   5            ascii   9l"|
30404 0x001998ca 0x005a08ca 5   6            ascii   .#zSp
30405 0x0019991c 0x005a091c 4   5            ascii   M]r0
30406 0x0019995f 0x005a095f 8   13           utf8    h뗨"2\-t blocks=Basic Latin,Hangul Syllables,Private Use Area
30407 0x0019999e 0x005a099e 4   5            ascii   11$e
30408 0x001999b6 0x005a09b6 5   6            ascii   'q>\vV
30409 0x001999ce 0x005a09ce 4   5            ascii   Ox_L
30410 0x00199a26 0x005a0a26 5   6            ascii   ?#5zp
30411 0x00199a68 0x005a0a68 5   6            ascii   {\v'&C
30412 0x00199aa0 0x005a0aa0 4   5            ascii   oZi1
30413 0x00199aaa 0x005a0aaa 4   5            ascii   \fVQ1
30414 0x00199ab0 0x005a0ab0 4   6            utf8    riԉ\t blocks=Basic Latin,Cyrillic Supplement
30415 0x00199ac3 0x005a0ac3 4   5            ascii   (DG\t
30416 0x00199aee 0x005a0aee 5   6            ascii   "{vO#
30417 0x00199b12 0x005a0b12 4   5            ascii   eos?
30418 0x00199b50 0x005a0b50 6   7            ascii    M\eU1t
30419 0x00199c02 0x005a0c02 4   5            ascii   R\9\b
30420 0x00199c3f 0x005a0c3f 5   6            ascii   fiL@,
30421 0x00199c89 0x005a0c89 5   6            ascii   oV6\bJ
30422 0x00199c9d 0x005a0c9d 4   5            ascii   lCpz
30423 0x00199cb8 0x005a0cb8 4   6            utf8    *̻1P blocks=Basic Latin,Combining Diacritical Marks
30424 0x00199cdc 0x005a0cdc 4   6            utf8    =˜~$ blocks=Basic Latin,Spacing Modifier Letters
30425 0x00199ce7 0x005a0ce7 4   5            ascii   7*)\r
30426 0x00199cee 0x005a0cee 6   8            utf8    p;XOMŏ blocks=Basic Latin,Latin Extended-A
30427 0x00199d97 0x005a0d97 4   5            ascii    71\t
30428 0x00199de2 0x005a0de2 4   5            ascii   zjD&
30429 0x00199e1a 0x005a0e1a 4   5            ascii   `c~$
30430 0x00199e21 0x005a0e21 4   6            utf8    \n}ݏK blocks=Basic Latin,Syriac
30431 0x00199e27 0x005a0e27 5   6            ascii   ;FW_b
30432 0x00199e92 0x005a0e92 4   6            utf8    $1pг blocks=Basic Latin,Cyrillic
30433 0x00199ec7 0x005a0ec7 5   6            ascii   %gH\a#
30434 0x00199ee5 0x005a0ee5 4   5            ascii   am&Q
30435 0x00199f47 0x005a0f47 5   8            utf8    ~ȸ4ζ2 blocks=Basic Latin,Latin Extended-B,Greek and Coptic
30436 0x00199f70 0x005a0f70 4   5            ascii   d6CB
30437 0x00199f9e 0x005a0f9e 6   7            ascii   3OR)zz
30438 0x00199fa5 0x005a0fa5 4   6            utf8    Քjk` blocks=Armenian,Basic Latin
30439 0x0019a00f 0x005a100f 4   5            ascii    =L&
30440 0x0019a037 0x005a1037 4   5            ascii   U\rp$
30441 0x0019a065 0x005a1065 4   5            ascii   \nU#g
30442 0x0019a0f0 0x005a10f0 5   6            ascii   .moAw
30443 0x0019a13b 0x005a113b 6   7            ascii   x:N:J\v
30444 0x0019a180 0x005a1180 4   5            ascii   H\a4y
30445 0x0019a188 0x005a1188 5   8            utf8    W崉NJ0 blocks=Basic Latin,CJK Unified Ideographs
30446 0x0019a21d 0x005a121d 5   7            utf8    жC\fdA blocks=Cyrillic,Basic Latin
30447 0x0019a24d 0x005a124d 5   6            ascii   b|z$>
30448 0x0019a275 0x005a1275 6   8            utf8    ¸U}^{} blocks=Latin-1 Supplement,Basic Latin
30449 0x0019a283 0x005a1283 4   5            ascii   {bY1
30450 0x0019a2cd 0x005a12cd 4   5            ascii   [cdI
30451 0x0019a2d4 0x005a12d4 4   6            utf8    \bڋ-\v blocks=Basic Latin,Arabic
30452 0x0019a382 0x005a1382 5   6            ascii   T!v\aY
30453 0x0019a3b0 0x005a13b0 4   5            ascii   8ff_
30454 0x0019a3b6 0x005a13b6 6   7            ascii   h/P821
30455 0x0019a404 0x005a1404 5   7            utf8    #hˎ>H blocks=Basic Latin,Spacing Modifier Letters
30456 0x0019a415 0x005a1415 5   6            ascii   k(l~p
30457 0x0019a428 0x005a1428 6   8            utf8    uсMD*M blocks=Basic Latin,Cyrillic
30458 0x0019a491 0x005a1491 8   11           utf8    1my1b,鴖. blocks=Basic Latin,CJK Unified Ideographs
30459 0x0019a49c 0x005a149c 4   6            utf8    :nwۯ blocks=Basic Latin,Arabic
30460 0x0019a50b 0x005a150b 4   5            ascii   8]lX
30461 0x0019a513 0x005a1513 5   7            utf8    0\bMU߰ blocks=Basic Latin,NKo
30462 0x0019a531 0x005a1531 4   5            ascii   m5CX
30463 0x0019a557 0x005a1557 4   5            ascii   8\tb\
30464 0x0019a564 0x005a1564 5   7            utf8    \ȯ-n/ blocks=Basic Latin,Latin Extended-B
30465 0x0019a587 0x005a1587 5   7            utf8    c߅y+\b blocks=Basic Latin,NKo
30466 0x0019a59c 0x005a159c 4   6            utf8    "ۤ<' blocks=Basic Latin,Arabic
30467 0x0019a5d6 0x005a15d6 6   7            ascii   >+k?DP
30468 0x0019a613 0x005a1613 5   7            utf8    zEӃ!\f blocks=Basic Latin,Cyrillic
30469 0x0019a64e 0x005a164e 4   5            ascii   ?D5h
30470 0x0019a6a6 0x005a16a6 6   8            utf8    ?ŀ)\fq) blocks=Basic Latin,Latin Extended-A
30471 0x0019a6ee 0x005a16ee 4   5            ascii   h,-{
30472 0x0019a731 0x005a1731 4   6            utf8    BWߊ) blocks=Basic Latin,NKo
30473 0x0019a7a2 0x005a17a2 4   5            ascii   -Joc
30474 0x0019a7c4 0x005a17c4 5   6            ascii   *p${0
30475 0x0019a7f0 0x005a17f0 4   5            ascii   R\n\s
30476 0x0019a7ff 0x005a17ff 4   5            ascii   U>w|
30477 0x0019a811 0x005a1811 4   5            ascii   \eLh+
30478 0x0019a874 0x005a1874 4   6            utf8    !?Iۛ blocks=Basic Latin,Arabic
30479 0x0019a8be 0x005a18be 6   7            ascii   t=|zA2
30480 0x0019a924 0x005a1924 4   5            ascii   2D2A
30481 0x0019a92a 0x005a192a 5   7            utf8    TʗGet blocks=Basic Latin,IPA Extensions
